4.0000000000   7.2000000000   0.6399792718
4.0000000000   8.0000000000   0.6508175606
4.0000000000   8.8000000000   0.6605032817
4.0000000000   9.6000000000   0.6678211364
4.0000000000   10.4000000000   0.6717320843
4.0000000000   11.2000000000   0.6713461282
4.0000000000   12.0000000000   0.6658981307
4.0000000000   12.8000000000   0.6547256358
4.0000000000   13.6000000000   0.6372477754
4.0000000000   14.4000000000   0.6129444051
4.0000000000   15.2000000000   0.5813346567
4.0000000000   16.0000000000   0.5419540947
4.0000000000   16.8000000000   0.4943296430
4.0000000000   17.6000000000   0.4379513854
4.0000000000   18.4000000000   0.3722402555
4.0000000000   19.2000000000   0.2965104945
4.0000000000   20.0000000000   0.2099255829
4.0000000000   20.8000000000   0.1114461220
4.0000000000   21.6000000000   -0.0002321441
4.0000000000   22.4000000000   -0.1267523370
4.0000000000   23.2000000000   -0.2701850952
4.0000000000   24.0000000000   -0.4331350314
4.0000000000   24.8000000000   -0.6188688262

4.8000000000   0.0000000000   0.9238795325
4.8000000000   0.8000000000   0.8184412333
4.8000000000   1.6000000000   0.7415963447
4.8000000000   2.4000000000   0.6875604742
4.8000000000   3.2000000000   0.6514805666
4.8000000000   4.0000000000   0.6292751426
4.8000000000   4.8000000000   0.6175034035
4.8000000000   5.6000000000   0.6132579223
4.8000000000   6.4000000000   0.6140765559
4.8000000000   7.2000000000   0.6178699671
4.8000000000   8.0000000000   0.6228617568
4.8000000000   8.8000000000   0.6275387096
4.8000000000   9.6000000000   0.6306090622
4.8000000000   10.4000000000   0.6309670333
4.8000000000   11.2000000000   0.6276621141
4.8000000000   12.0000000000   0.6198718277
4.8000000000   12.8000000000   0.6068768187
4.8000000000   13.6000000000   0.5880372545
4.8000000000   14.4000000000   0.5627695883
4.8000000000   15.2000000000   0.5305227816
4.8000000000   16.0000000000   0.4907530837
4.8000000000   16.8000000000   0.4428964371
4.8000000000   17.6000000000   0.3863375152
4.8000000000   18.4000000000   0.3203742896
4.8000000000   19.2000000000   0.2441768803
4.8000000000   20.0000000000   0.1567392436
4.8000000000   20.8000000000   0.0568219982
4.8000000000   21.6000000000   -0.0571156278
4.8000000000   22.4000000000   -0.1869971482
4.8000000000   23.2000000000   -0.3352263821
4.8000000000   24.0000000000   -0.5048047495
4.8000000000   24.8000000000   -0.6994725686

5.6000000000   0.0000000000   0.9807852804
5.6000000000   0.8000000000   0.8610715316
5.6000000000   1.6000000000   0.7717873206
5.6000000000   2.4000000000   0.7068661834
5.6000000000   3.2000000000   0.6612289216
5.6000000000   4.0000000000   0.6306133003
5.6000000000   4.8000000000   0.6114344102
5.6000000000   5.6000000000   0.6006700951
5.6000000000   6.4000000000   0.5957668195
5.6000000000   7.2000000000   0.5945621457
5.6000000000   8.0000000000   0.5952206429
5.6000000000   8.8000000000   0.5961805833
5.6000000000   9.6000000000   0.5961092096
5.6000000000   10.4000000000   0.5938647084
5.6000000000   11.2000000000   0.5884633008
5.6000000000   12.0000000000   0.5790500796
5.6000000000   12.8000000000   0.5648723902
5.6000000000   13.6000000000   0.5452546712
5.6000000000   14.4000000000   0.5195737513
5.6000000000   15.2000000000   0.4872336429
5.6000000000   16.0000000000   0.4476388732
5.6000000000   16.8000000000   0.4001653666
5.6000000000   17.6000000000   0.3441278181
5.6000000000   18.4000000000   0.2787423873
5.6000000000   19.2000000000   0.2030833854
5.6000000000   20.0000000000   0.1160324174
5.6000000000   20.8000000000   0.0162181726
5.6000000000   21.6000000000   -0.0980552852
5.6000000000   22.4000000000   -0.2288942995
5.6000000000   23.2000000000   -0.3789185739
5.6000000000   24.0000000000   -0.5513850394
5.6000000000   24.8000000000   -0.7503371742

6.4000000000   0.0000000000   1.0000000000
6.4000000000   0.8000000000   0.8732722630
6.4000000000   1.6000000000   0.7776151746
6.4000000000   2.4000000000   0.7068879504
6.4000000000   3.2000000000   0.6559555517
6.4000000000   4.0000000000   0.6205146259
6.4000000000   4.8000000000   0.5969507252
6.4000000000   5.6000000000   0.5822210974
